timestamp,open,close,high,low,vol
2019-01-14 14:30:00,8.06,8.11,8.13,8.06,30704
2019-01-14 14:35:00,8.105,8.23,8.24,8.0798,12295
2019-01-14 14:40:00,8.222999999999999,8.1301,8.224,8.125,14092
2019-01-14 14:45:00,8.1492,8.21,8.2123,8.13,14929
2019-01-14 14:50:00,8.21,8.18,8.21,8.1,2277
2019-01-14 14:55:00,8.22,8.2555,8.34,8.21,8100
2019-01-14 15:00:00,8.26,8.2216,8.29,8.22,6550
2019-01-14 15:05:00,8.23,8.2,8.24,8.19,2996
2019-01-14 15:10:00,8.19,8.1725,8.225,8.17,6740
2019-01-14 15:15:00,8.17,8.11,8.17,8.11,6303
2019-01-14 15:20:00,8.11,8.08,8.13,8.06,4664
2019-01-14 15:25:00,8.07,8.03,8.1,8.03,3300
2019-01-14 15:30:00,8.03,8.08,8.09,8.0,29798
2019-01-14 15:35:00,8.08,8.05,8.08,8.04,8025
2019-01-14 15:40:00,8.05,8.0477,8.0545,8.0,11274
2019-01-14 15:45:00,8.0603,8.04,8.07,8.02,3329
2019-01-14 15:50:00,8.04,8.17,8.2,8.02,6214
2019-01-14 15:55:00,8.18,8.18,8.19,8.18,2120
2019-01-14 16:00:00,8.1728,8.18,8.18,8.16,2114
2019-01-14 16:05:00,8.17,8.12,8.17,8.08,4131
2019-01-14 16:10:00,8.09,8.0799,8.1002,8.07,3223
2019-01-14 16:15:00,8.08,8.04,8.08,8.04,1420
2019-01-14 16:20:00,8.04,8.04,8.04,8.0186,1916
2019-01-14 16:25:00,8.0399,8.06,8.06,8.03,8300
2019-01-14 16:30:00,8.03,8.04,8.06,8.01,2390
2019-01-14 16:35:00,8.0699,8.0599,8.0699,8.03,2600
2019-01-14 16:40:00,8.0301,8.04,8.06,8.0301,976
2019-01-14 16:45:00,8.03,8.06,8.06,8.02,1770
2019-01-14 16:50:00,8.04,8.02,8.044,8.01,3142
2019-01-14 16:55:00,8.04,8.02,8.04,8.02,1170
2019-01-14 17:00:00,8.01,8.04,8.04,8.01,4223
2019-01-14 17:05:00,8.05,8.04,8.07,8.04,8084
2019-01-14 17:10:00,8.04,7.9564,8.0415,7.93,22804
2019-01-14 17:15:00,7.981,7.98,7.9901,7.98,7860
2019-01-14 17:20:00,7.9724,7.9488,7.9724,7.9488,3200
2019-01-14 17:25:00,7.97,7.99,7.99,7.97,900
2019-01-14 17:30:00,7.9899,7.99,7.99,7.9899,500
2019-01-14 17:35:00,7.98,7.99,8.01,7.98,3989
2019-01-14 17:40:00,7.9968,8.0,8.0073,7.9968,700
2019-01-14 17:45:00,8.01,8.01,8.014,8.0,1023
2019-01-14 17:50:00,8.0282,8.0074,8.0282,8.0074,900
2019-01-14 17:55:00,8.0077,8.005,8.02,8.0,5421
2019-01-14 18:00:00,7.99,8.0,8.01,7.99,5080
2019-01-14 18:05:00,8.009,8.0,8.01,7.96,4096
2019-01-14 18:10:00,7.99,7.98,7.99,7.97,2000
2019-01-14 18:15:00,7.97,7.98,7.98,7.97,200
2019-01-14 18:20:00,7.98,7.95,7.99,7.94,5000
2019-01-14 18:25:00,7.9401,7.95,7.97,7.93,3100
2019-01-14 18:30:00,7.93,8.008,8.008,7.92,4833
2019-01-14 18:35:00,8.01,8.0,8.02,8.0,1776
2019-01-14 18:40:00,8.0059,8.02,8.05,8.0,5475
2019-01-14 18:45:00,8.04,8.03,8.047,8.02,400
2019-01-14 18:50:00,8.05,8.0597,8.07,8.0401,7643
2019-01-14 18:55:00,8.0431,8.07,8.08,8.04,5593
2019-01-14 19:00:00,8.07,8.0411,8.07,8.04,400
2019-01-14 19:05:00,8.05,8.1,8.11,8.04,4733
2019-01-14 19:10:00,8.0872,8.08,8.0899,8.079,1000
2019-01-14 19:15:00,8.08,8.07,8.08,8.0568,2250
2019-01-14 19:20:00,8.05,8.08,8.08,8.05,1950
2019-01-14 19:25:00,8.0901,8.1536,8.18,8.0901,7031
2019-01-14 19:30:00,8.15,8.15,8.18,8.1,7539
2019-01-14 19:35:00,8.145,8.13,8.145,8.11,1038
2019-01-14 19:40:00,8.11,8.11,8.13,8.1,3850
2019-01-14 19:45:00,8.14,8.1103,8.14,8.1103,1300
2019-01-14 19:50:00,8.1302,8.1302,8.1302,8.1302,1000
2019-01-14 19:55:00,8.1335,8.14,8.1466,8.12,1447
2019-01-14 20:00:00,8.13,8.14,8.19,8.13,57105
2019-01-14 20:05:00,8.14,8.15,8.16,8.13,15165
2019-01-14 20:10:00,8.1541,8.14,8.1541,8.135,1300
2019-01-14 20:15:00,8.135,8.138,8.138,8.13,945
2019-01-14 20:20:00,8.1499,8.14,8.1499,8.1204,2145
2019-01-14 20:25:00,8.14,8.14,8.16,8.12,9112
2019-01-14 20:30:00,8.1277,8.04,8.13,8.04,13463
2019-01-14 20:35:00,8.0398,8.04,8.05,8.015,4449
2019-01-14 20:40:00,8.02,8.0,8.02,7.98,1517
2019-01-14 20:45:00,7.98,7.936,7.985,7.93,26525
2019-01-14 20:50:00,7.94,7.91,7.94,7.91,13535
2019-01-14 20:55:00,7.91,7.95,7.97,7.91,33671
2019-01-15 14:30:00,7.99,8.03,8.042,7.93,12508
2019-01-15 14:35:00,8.08,8.03,8.13,8.01,4579
2019-01-15 14:40:00,8.03,7.96,8.07,7.96,3337
2019-01-15 14:45:00,7.989,7.97,7.989,7.97,450
2019-01-15 14:50:00,7.9624,7.963999999999999,7.963999999999999,7.9502,2783
2019-01-15 14:55:00,8.0,8.03,8.03,8.0,400
2019-01-15 15:00:00,8.0,8.0,8.0,8.0,200
2019-01-15 15:05:00,8.0,8.02,8.02,7.98,2050
2019-01-15 15:10:00,8.023,8.05,8.05,8.023,2282
2019-01-15 15:15:00,8.02,8.0128,8.02,7.98,2655
2019-01-15 15:20:00,7.98,7.93,7.99,7.91,15762
2019-01-15 15:25:00,7.95,7.98,7.98,7.95,1249
2019-01-15 15:30:00,7.98,7.95,7.98,7.95,400
2019-01-15 15:35:00,7.98,7.98,8.0,7.9716,2800
2019-01-15 15:40:00,7.99,8.0,8.0,7.9819,1513
2019-01-15 15:45:00,8.0,8.01,8.03,7.9949,4000
2019-01-15 15:50:00,8.04,8.04,8.04,8.02,1322
2019-01-15 15:55:00,8.04,8.07,8.08,8.03,2483
2019-01-15 16:00:00,8.0777,8.05,8.0777,8.05,3750
2019-01-15 16:05:00,8.0661,8.04,8.0661,8.01,2707
2019-01-15 16:10:00,8.045,8.0,8.045,8.0,2640
2019-01-15 16:15:00,8.0,8.0,8.0,7.95,26020
2019-01-15 16:20:00,8.0,7.97,8.0,7.96,800
2019-01-15 16:25:00,7.98,7.9860000000000015,7.9860000000000015,7.98,425
2019-01-15 16:30:00,8.0138,7.98,8.0138,7.98,3700
2019-01-15 16:35:00,8.006,7.98,8.006,7.98,600
2019-01-15 16:40:00,8.0,7.99,8.0,7.99,1500
2019-01-15 16:45:00,7.99,7.99,8.0,7.99,3700
2019-01-15 16:50:00,7.99,8.02,8.02,7.97,8667
2019-01-15 16:55:00,8.04,8.0324,8.0421,8.0324,2750
2019-01-15 17:00:00,8.03,8.03,8.03,8.03,100
2019-01-15 17:05:00,8.04,8.02,8.04,8.005,1602
2019-01-15 17:10:00,8.02,8.02,8.02,8.01,2300
2019-01-15 17:15:00,8.01,8.0047,8.01,8.0,2300
2019-01-15 17:20:00,8.0135,8.01,8.04,8.01,1540
2019-01-15 17:25:00,8.02,8.02,8.02,8.02,100
2019-01-15 17:30:00,8.02,7.96,8.02,7.96,2650
2019-01-15 17:35:00,7.96,7.95,7.96,7.95,201
2019-01-15 17:40:00,7.9699,7.97,7.98,7.967,1300
2019-01-15 17:45:00,7.9739,7.9739,7.9739,7.9739,500
2019-01-15 17:50:00,7.98,7.9621,7.98,7.9621,1200
2019-01-15 17:55:00,7.98,7.95,7.98,7.95,1000
2019-01-15 18:00:00,7.96,7.92,7.96,7.915,2436
2019-01-15 18:05:00,7.93,7.93,7.93,7.92,6389
2019-01-15 18:10:00,7.93,7.95,7.95,7.93,400
2019-01-15 18:15:00,7.96,7.9712,7.9712,7.95,500
2019-01-15 18:20:00,7.96,7.96,7.96,7.96,300
2019-01-15 18:25:00,7.98,7.98,7.98,7.98,100
2019-01-15 18:30:00,7.9601,7.9274,7.9701,7.9274,4600
2019-01-15 18:35:00,7.94,7.94,7.94,7.94,100
2019-01-15 18:40:00,7.9368,7.9385,7.94,7.93,1700
2019-01-15 18:45:00,7.935,7.94,7.9601,7.935,10200
2019-01-15 18:50:00,7.9589,7.9589,7.9589,7.9589,100
2019-01-15 18:55:00,7.97,7.98,7.98,7.97,500
2019-01-15 19:00:00,7.99,8.0001,8.03,7.99,2636
2019-01-15 19:05:00,8.02,8.03,8.03,8.0112,1800
2019-01-15 19:10:00,8.02,8.01,8.025,8.01,1700
2019-01-15 19:15:00,8.01,8.0061,8.01,8.0,1100
2019-01-15 19:20:00,8.01,7.9949,8.01,7.9949,3442
2019-01-15 19:25:00,8.0,7.98,8.0,7.98,1600
2019-01-15 19:30:00,7.97,7.96,7.97,7.96,1700
2019-01-15 19:35:00,7.96,7.92,7.96,7.92,4300
2019-01-15 19:40:00,7.92,7.92,7.92,7.92,0
2019-01-15 19:45:00,7.96,7.95,7.96,7.95,200
2019-01-15 19:50:00,7.957999999999997,7.97,7.97,7.957999999999997,1200
2019-01-15 19:55:00,7.96,7.96,7.97,7.9578,4264
2019-01-15 20:00:00,7.9609,7.97,7.97,7.96,1350
2019-01-15 20:05:00,7.97,7.99,7.99,7.97,600
2019-01-15 20:10:00,7.98,7.98,7.98,7.98,100
2019-01-15 20:15:00,7.98,7.97,7.98,7.96,7159
2019-01-15 20:20:00,7.9749,7.97,7.98,7.97,3767
2019-01-15 20:25:00,7.9749,7.97,7.9749,7.9601,1000
2019-01-15 20:30:00,7.96,7.89,7.96,7.8801,6219
2019-01-15 20:35:00,7.89,7.88,7.89,7.86,3239
2019-01-15 20:40:00,7.92,7.97,7.97,7.92,2727
2019-01-15 20:45:00,7.97,7.92,7.97,7.92,3801
2019-01-15 20:50:00,7.94,7.93,7.94,7.91,3300
2019-01-15 20:55:00,7.94,8.0,8.0,7.94,32386
2019-01-16 14:30:00,7.98,7.96,7.98,7.88,16473
2019-01-16 14:35:00,7.97,7.9602,8.0,7.95,1299
2019-01-16 14:40:00,7.97,7.9679,8.0199,7.88,3874
2019-01-16 14:45:00,8.0,8.0745,8.09,8.0,3743
2019-01-16 14:50:00,8.1,8.05,8.1,8.0302,6250
2019-01-16 14:55:00,8.05,8.13,8.13,8.05,7826
2019-01-16 15:00:00,8.13,8.1,8.15,8.1,3954
2019-01-16 15:05:00,8.13,8.115,8.14,8.11,6323
2019-01-16 15:10:00,8.1219,8.09,8.13,8.09,3350
2019-01-16 15:15:00,8.08,8.08,8.09,8.08,1800
2019-01-16 15:20:00,8.08,8.04,8.09,8.01,9895
2019-01-16 15:25:00,8.03,8.0253,8.05,8.0001,6983
2019-01-16 15:30:00,8.0309,8.0299,8.0309,8.0136,1170
2019-01-16 15:35:00,8.0192,7.98,8.0232,7.98,1470
2019-01-16 15:40:00,7.98,8.01,8.01,7.94,4263
2019-01-16 15:45:00,7.99,7.98,7.99,7.98,200
2019-01-16 15:50:00,8.0084,8.0134,8.05,7.99,5420
2019-01-16 15:55:00,8.0,8.0,8.0,8.0,100
2019-01-16 16:00:00,8.0,7.99,8.0,7.99,400
2019-01-16 16:05:00,7.9525,7.95,7.9525,7.9242,2432
2019-01-16 16:10:00,7.96,7.9666,7.99,7.94,5480
2019-01-16 16:15:00,7.97,7.99,7.99,7.97,1801
2019-01-16 16:20:00,7.98,7.97,7.98,7.97,200
2019-01-16 16:25:00,7.96,7.97,7.97,7.94,1500
2019-01-16 16:30:00,7.97,7.97,7.97,7.96,842
2019-01-16 16:35:00,7.98,7.97,7.98,7.97,300
2019-01-16 16:40:00,7.96,7.96,7.96,7.96,100
2019-01-16 16:45:00,7.9628,7.92,7.97,7.92,2600
2019-01-16 16:50:00,7.9315,7.9315,7.9315,7.9315,200
2019-01-16 16:55:00,7.96,7.93,7.96,7.92,3600
2019-01-16 17:00:00,7.9337,7.95,7.98,7.9337,1500
2019-01-16 17:05:00,7.95,7.9401,7.96,7.94,1500
2019-01-16 17:10:00,7.95,7.92,7.95,7.92,400
2019-01-16 17:15:00,7.92,7.92,7.92,7.92,400
2019-01-16 17:20:00,7.92,7.9318,7.9318,7.92,850
2019-01-16 17:25:00,7.93,7.92,7.93,7.92,500
2019-01-16 17:30:00,7.92,7.92,7.92,7.92,0
2019-01-16 17:35:00,7.95,7.93,7.95,7.92,13024
2019-01-16 17:40:00,7.94,7.94,7.9454,7.94,800
2019-01-16 17:45:00,7.9524,7.95,7.9524,7.95,326
2019-01-16 17:50:00,7.96,7.96,7.97,7.955,2365
2019-01-16 17:55:00,7.951,7.96,7.96,7.951,700
2019-01-16 18:00:00,7.9638,7.96,7.9638,7.954,2399
2019-01-16 18:05:00,7.97,7.97,7.97,7.97,350
2019-01-16 18:10:00,7.98,7.96,7.9866,7.96,1376
2019-01-16 18:15:00,7.97,7.96,7.97,7.95,850
2019-01-16 18:20:00,7.95,7.92,7.95,7.915,6723
2019-01-16 18:25:00,7.9366,7.92,7.9366,7.9163,1700
2019-01-16 18:30:00,7.925,7.92,7.925,7.92,797
2019-01-16 18:35:00,7.92,7.92,7.92,7.92,0
2019-01-16 18:40:00,7.92,7.9299,7.9333,7.92,2430
2019-01-16 18:45:00,7.92,7.9377,7.9377,7.92,1800
2019-01-16 18:50:00,7.93,7.93,7.95,7.93,1000
2019-01-16 18:55:00,7.95,7.95,7.95,7.95,500
2019-01-16 19:00:00,7.9401,7.9633,7.9633,7.9401,759
2019-01-16 19:05:00,7.96,7.97,7.97,7.95,900
2019-01-16 19:10:00,7.965,7.96,7.965,7.96,300
2019-01-16 19:15:00,7.96,7.9575,7.96,7.9575,700
2019-01-16 19:20:00,7.9533,7.96,7.97,7.95,3750
2019-01-16 19:25:00,7.95,7.95,7.95,7.95,300
2019-01-16 19:30:00,7.94,7.93,7.94,7.93,600
2019-01-16 19:35:00,7.94,7.92,7.94,7.92,1560
2019-01-16 19:40:00,7.925,7.91,7.925,7.905,4509
2019-01-16 19:45:00,7.9,7.91,7.91,7.9,1658
2019-01-16 19:50:00,7.9199,7.905,7.9199,7.905,1425
2019-01-16 19:55:00,7.91,7.875,7.91,7.86,10752
2019-01-16 20:00:00,7.87,7.8882,7.8882,7.87,3021
2019-01-16 20:05:00,7.885,7.9067,7.9067,7.885,1621
2019-01-16 20:10:00,7.92,7.91,7.92,7.91,900
2019-01-16 20:15:00,7.891,7.8882,7.9,7.88,13304
2019-01-16 20:20:00,7.88,7.87,7.885,7.8602,6100
2019-01-16 20:25:00,7.8699,7.85,7.8699,7.81,8791
2019-01-16 20:30:00,7.855,7.82,7.855,7.82,3368
2019-01-16 20:35:00,7.83,7.825,7.83,7.815,6438
2019-01-16 20:40:00,7.83,7.845,7.86,7.825,4254
2019-01-16 20:45:00,7.84,7.845,7.845,7.82,6872
2019-01-16 20:50:00,7.845,7.835,7.85,7.835,11715
2019-01-16 20:55:00,7.84,7.86,7.86,7.83,17451
2019-01-17 14:30:00,7.96,7.83,7.97,7.83,12335
2019-01-17 14:35:00,7.83,7.88,7.8893,7.83,1000
2019-01-17 14:40:00,7.885,7.885,7.885,7.885,500
2019-01-17 14:45:00,7.88,7.898,7.98,7.87,5391
2019-01-17 14:50:00,7.91,7.9377,7.9377,7.895,3284
2019-01-17 14:55:00,7.93,7.94,7.94,7.93,500
2019-01-17 15:00:00,7.93,7.95,7.95,7.89,3000
2019-01-17 15:05:00,7.9,7.91,7.92,7.89,2700
2019-01-17 15:10:00,7.88,7.93,7.9345,7.88,1400
2019-01-17 15:15:00,7.93,7.91,7.93,7.91,900
2019-01-17 15:20:00,7.91,7.89,7.915,7.89,1300
2019-01-17 15:25:00,7.91,7.92,7.92,7.91,200
2019-01-17 15:30:00,7.943,7.93,7.943,7.93,450
2019-01-17 15:35:00,7.935,7.885,7.935,7.86,3395
2019-01-17 15:40:00,7.885,7.9,7.905,7.875,2200
2019-01-17 15:45:00,7.91,7.9158,7.9158,7.91,1600
2019-01-17 15:50:00,7.94,7.94,7.94,7.94,200
2019-01-17 15:55:00,7.93,7.93,7.93,7.93,700
2019-01-17 16:00:00,7.9,7.9365,7.94,7.9,4025
2019-01-17 16:05:00,7.92,7.9124,7.93,7.9,1300
2019-01-17 16:10:00,7.9295,7.93,7.93,7.92,710
2019-01-17 16:15:00,7.92,7.925,7.94,7.92,2426
2019-01-17 16:20:00,7.95,7.92,7.95,7.92,500
2019-01-17 16:25:00,7.93,7.92,7.935,7.92,1000
2019-01-17 16:30:00,7.91,7.93,7.94,7.91,1200
2019-01-17 16:35:00,7.94,7.93,7.94,7.925,1000
2019-01-17 16:40:00,7.93,7.93,7.93,7.925,1252
2019-01-17 16:45:00,7.94,7.943,7.945,7.92,1239
2019-01-17 16:50:00,7.93,7.945,7.95,7.93,3486
2019-01-17 16:55:00,7.94,7.94,7.94,7.94,600
2019-01-17 17:00:00,7.945,7.94,7.96,7.94,1000
2019-01-17 17:05:00,7.95,7.96,7.96,7.95,700
2019-01-17 17:10:00,7.96,7.96,7.96,7.96,100
2019-01-17 17:15:00,7.96,7.96,7.96,7.9568,619
2019-01-17 17:20:00,7.96,7.955,7.97,7.95,4250
2019-01-17 17:25:00,7.96,7.96,7.9656,7.94,3700
2019-01-17 17:30:00,7.9615,7.965,7.9685,7.95,2600
2019-01-17 17:35:00,7.97,7.935,7.9701,7.86,14959
2019-01-17 17:40:00,7.93,7.9342,7.9342,7.9071,4800
2019-01-17 17:45:00,7.94,7.9101,7.94,7.9101,4258
2019-01-17 17:50:00,7.94,7.91,7.94,7.91,1200
2019-01-17 17:55:00,7.915,7.91,7.915,7.91,900
2019-01-17 18:00:00,7.89,7.885,7.91,7.87,1600
2019-01-17 18:05:00,7.885,7.875,7.89,7.86,2700
2019-01-17 18:10:00,7.875,7.88,7.89,7.87,2199
2019-01-17 18:15:00,7.88,7.84,7.88,7.84,2000
2019-01-17 18:20:00,7.845,7.85,7.855,7.83,2925
2019-01-17 18:25:00,7.84,7.825,7.84,7.82,2748
2019-01-17 18:30:00,7.84,7.835,7.8562,7.835,700
2019-01-17 18:35:00,7.835,7.83,7.835,7.82,4675
2019-01-17 18:40:00,7.84,7.82,7.84,7.82,2700
2019-01-17 18:45:00,7.81,7.82,7.82,7.81,2403
2019-01-17 18:50:00,7.82,7.82,7.83,7.81,3450
2019-01-17 18:55:00,7.815,7.78,7.815,7.75,9013
2019-01-17 19:00:00,7.775,7.7769,7.78,7.77,5490
2019-01-17 19:05:00,7.78,7.775,7.78,7.775,3204
2019-01-17 19:10:00,7.775,7.77,7.78,7.77,2774
2019-01-17 19:15:00,7.775,7.77,7.78,7.765,4010
2019-01-17 19:20:00,7.775,7.77,7.78,7.76,5785
2019-01-17 19:25:00,7.763,7.77,7.78,7.763,6735
2019-01-17 19:30:00,7.7675,7.72,7.7675,7.6825,18352
2019-01-17 19:35:00,7.724,7.72,7.73,7.7,2403
2019-01-17 19:40:00,7.725,7.76,7.77,7.725,4706
2019-01-17 19:45:00,7.77,7.75,7.775,7.75,5089
2019-01-17 19:50:00,7.75,7.7432,7.775,7.74,1825
2019-01-17 19:55:00,7.73,7.705,7.73,7.65,9002
2019-01-17 20:00:00,7.7,7.71,7.71,7.69,3000
2019-01-17 20:05:00,7.695,7.685,7.72,7.685,3700
2019-01-17 20:10:00,7.68,7.675,7.69,7.675,2340
2019-01-17 20:15:00,7.675,7.6666,7.68,7.63,12857
2019-01-17 20:20:00,7.67,7.68,7.69,7.67,2126
2019-01-17 20:25:00,7.675,7.7,7.71,7.675,2419
2019-01-17 20:30:00,7.695,7.685,7.695,7.685,1500
2019-01-17 20:35:00,7.68,7.675,7.68,7.675,2300
2019-01-17 20:40:00,7.675,7.635,7.685,7.63,8834
2019-01-17 20:45:00,7.635,7.63,7.65,7.63,10048
2019-01-17 20:50:00,7.62,7.585,7.63,7.58,15408
