timestamp,open,close,high,low,vol
2018-12-31 14:30:00,7.52,7.465,7.54,7.42,1271400
2018-12-31 14:35:00,7.461,7.5,7.5,7.44,1188583
2018-12-31 14:40:00,7.495,7.515,7.54,7.4733,979257
2018-12-31 14:45:00,7.52,7.59,7.62,7.515,1075663
2018-12-31 14:50:00,7.59,7.5601,7.605,7.54,841654
2018-12-31 14:55:00,7.565,7.555,7.57,7.53,691820
2018-12-31 15:00:00,7.555,7.53,7.58,7.53,535822
2018-12-31 15:05:00,7.5328,7.52,7.54,7.51,719963
2018-12-31 15:10:00,7.5232,7.525,7.55,7.52,665158
2018-12-31 15:15:00,7.5236,7.5431,7.55,7.52,521620
2018-12-31 15:20:00,7.545,7.525,7.56,7.52,719473
2018-12-31 15:25:00,7.5259,7.485,7.53,7.48,1139739
2018-12-31 15:30:00,7.485,7.495,7.5,7.45,638108
2018-12-31 15:35:00,7.494,7.45,7.4975,7.43,645514
2018-12-31 15:40:00,7.449,7.49,7.49,7.44,532419
2018-12-31 15:45:00,7.485,7.48,7.5,7.475,474952
2018-12-31 15:50:00,7.475,7.44,7.48,7.44,549084
2018-12-31 15:55:00,7.44,7.415,7.45,7.4,608387
2018-12-31 16:00:00,7.41,7.37,7.42,7.37,734351
2018-12-31 16:05:00,7.377,7.385,7.4,7.35,825043
2018-12-31 16:10:00,7.385,7.401,7.41,7.3501,428208
2018-12-31 16:15:00,7.4,7.3851,7.41,7.37,655970
2018-12-31 16:20:00,7.3811,7.38,7.39,7.3701,436019
2018-12-31 16:25:00,7.3836,7.4175,7.42,7.38,544272
2018-12-31 16:30:00,7.42,7.4101,7.43,7.39,1052848
2018-12-31 16:35:00,7.41,7.4148,7.44,7.395,584272
2018-12-31 16:40:00,7.41,7.3933,7.42,7.38,462434
2018-12-31 16:45:00,7.3923,7.4331,7.4391,7.382,405900
2018-12-31 16:50:00,7.44,7.425,7.46,7.42,422442
2018-12-31 16:55:00,7.4201,7.47,7.475,7.42,360462
2018-12-31 17:00:00,7.48,7.4728,7.5,7.46,539927
2018-12-31 17:05:00,7.48,7.49,7.49,7.46,369860
2018-12-31 17:10:00,7.4837,7.54,7.55,7.48,978399
2018-12-31 17:15:00,7.5348,7.5031,7.55,7.4918,463610
2018-12-31 17:20:00,7.505,7.515,7.52,7.5,358219
2018-12-31 17:25:00,7.515,7.5044,7.52,7.49,323318
2018-12-31 17:30:00,7.505,7.48,7.52,7.48,375776
2018-12-31 17:35:00,7.485,7.485,7.4989,7.46,414952
2018-12-31 17:40:00,7.48,7.505,7.51,7.48,320334
2018-12-31 17:45:00,7.505,7.505,7.51,7.5,347039
2018-12-31 17:50:00,7.505,7.4715,7.51,7.4624,437541
2018-12-31 17:55:00,7.4744,7.475,7.4875,7.45,326049
2018-12-31 18:00:00,7.475,7.465,7.5,7.46,581015
2018-12-31 18:05:00,7.4601,7.47,7.48,7.46,236204
2018-12-31 18:10:00,7.465,7.4634,7.48,7.46,348469
2018-12-31 18:15:00,7.465,7.4799,7.48,7.46,223888
2018-12-31 18:20:00,7.47,7.5,7.5,7.47,268686
2018-12-31 18:25:00,7.4986,7.5,7.5,7.49,286443
2018-12-31 18:30:00,7.495,7.45,7.5,7.45,430327
2018-12-31 18:35:00,7.455,7.455,7.46,7.44,809785
2018-12-31 18:40:00,7.45,7.43,7.46,7.42,351613
2018-12-31 18:45:00,7.42,7.455,7.46,7.405,494763
2018-12-31 18:50:00,7.4566,7.435,7.4764,7.43,251903
2018-12-31 18:55:00,7.43,7.405,7.44,7.4,301035
2018-12-31 19:00:00,7.405,7.42,7.43,7.4,562436
2018-12-31 19:05:00,7.415,7.43,7.44,7.41,380000
2018-12-31 19:10:00,7.4319,7.42,7.435,7.41,400619
2018-12-31 19:15:00,7.425,7.46,7.4667,7.41,489706
2018-12-31 19:20:00,7.455,7.4214,7.46,7.41,333462
2018-12-31 19:25:00,7.42,7.4131,7.43,7.41,458089
2018-12-31 19:30:00,7.415,7.425,7.43,7.41,349851
2018-12-31 19:35:00,7.42,7.44,7.44,7.42,384776
2018-12-31 19:40:00,7.43,7.44,7.45,7.43,281046
2018-12-31 19:45:00,7.4347,7.455,7.46,7.43,289028
2018-12-31 19:50:00,7.455,7.455,7.47,7.45,377333
2018-12-31 19:55:00,7.455,7.44,7.47,7.43,378459
2018-12-31 20:00:00,7.43,7.455,7.47,7.43,454149
2018-12-31 20:05:00,7.46,7.4459,7.47,7.44,264072
2018-12-31 20:10:00,7.445,7.443,7.46,7.44,344904
2018-12-31 20:15:00,7.4458,7.44,7.45,7.42,397289
2018-12-31 20:20:00,7.435,7.4331,7.45,7.43,366920
2018-12-31 20:25:00,7.4331,7.475,7.48,7.43,436976
2018-12-31 20:30:00,7.475,7.5,7.5,7.47,564024
2018-12-31 20:35:00,7.5,7.51,7.51,7.48,874487
2018-12-31 20:40:00,7.51,7.525,7.53,7.5,537836
2018-12-31 20:45:00,7.53,7.52,7.54,7.5,852731
2018-12-31 20:50:00,7.52,7.505,7.53,7.5,762110
2018-12-31 20:55:00,7.5,7.565,7.57,7.48,2017046
2019-01-02 14:30:00,7.46,7.4725,7.49,7.41,672197
2019-01-02 14:35:00,7.48,7.5499,7.56,7.46,706066
2019-01-02 14:40:00,7.55,7.63,7.65,7.52,843556
2019-01-02 14:45:00,7.63,7.685,7.69,7.62,970636
2019-01-02 14:50:00,7.685,7.69,7.71,7.65,809078
2019-01-02 14:55:00,7.6885,7.7368,7.75,7.6816,578915
2019-01-02 15:00:00,7.7399,7.7893,7.79,7.73,889196
2019-01-02 15:05:00,7.7816,7.85,7.8758,7.7816,1245501
2019-01-02 15:10:00,7.86,7.8744,7.9,7.85,1073785
2019-01-02 15:15:00,7.875,7.88,7.89,7.87,1107803
2019-01-02 15:20:00,7.87,7.8594,7.89,7.84,937874
2019-01-02 15:25:00,7.8522,7.89,7.9,7.85,646962
2019-01-02 15:30:00,7.89,7.85,7.915,7.85,2297162
2019-01-02 15:35:00,7.85,7.88,7.88,7.84,1206150
2019-01-02 15:40:00,7.88,7.95,7.96,7.87,1019111
2019-01-02 15:45:00,7.9467,7.95,7.96,7.925,862365
